search_song,search_artist,matched_song,matched_artist,collection,apple_genre,preview_url,match_status,title_score,artist_score,artist_overlap,version_penalty,failure_reason
You Give Love A Bad Name,Blake Lewis,You Give Love a Bad Name,Bon Jovi,Slippery When Wet,Hard Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/2b/56/63/2b5663bb-bcbd-d473-7dec-73b79e69fb5e/mzaf_6350802765925673419.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3157894736842105,0.0,0.0,SUCCESS
You Only Live Twice,Drake Featuring Lil Wayne & Rick Ross,You Only Live Twice (feat. Lil Wayne & Rick Ross),Drake,Certified Lover Boy,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/1c/90/00/1c9000dd-c79b-f596-89d3-8db8913e385a/mzaf_4308717641392866008.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,1.0,1.0,0.25,SUCCESS
You Was Right,Lil Uzi Vert,What You Saying,Lil Uzi Vert,What You Saying - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/02/56/1e/02561ef8-d626-1931-4a82-90ed10f08e32/mzaf_9356804864714937816.plus.aac.p.m4a,LOW_CONFIDENCE,0.5,1.0,1.0,0.0,SUCCESS
Yungen,Rod Wave Featuring Jack Harlow,Yungen,C Drizzy,Here To Stay - EP,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/90/cf/5b/90cf5b29-a727-a256-76de-57dc063aa1d3/mzaf_1939545448639324448.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.125,0.0,0.0,SUCCESS
ZEZE,Kodak Black Featuring Travis Scott & Offset,"Zeze (8-Bit Kodak Black, Travis Scott & Offset Emulation)",8-Bit Arcade,"By Request, Vol. 11",Electronica,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/56/f4/6a/56f46a28-95cb-225f-e1d2-a930306c8c58/mzaf_10150854349378459938.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3478260869565217,0.0,0.0,SUCCESS
abcdefu,GAYLE,Abcdefu,Madilyn,Abcdefu - Single,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/6e/53/23/6e5323f0-68f5-4921-15b3-6469c0874611/mzaf_5871153030592212877.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.3333333333333333,0.0,0.0,SUCCESS
amari,J. Cole,a m a r i,J. Cole,The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3a/67/92/3a679246-5d1b-dbac-3253-81e4f2bb5bee/mzaf_16462948980226113672.plus.aac.p.m4a,LOW_CONFIDENCE,0.7142857142857143,1.0,1.0,0.0,SUCCESS
applying.pressure,J. Cole,Applying Pressure (feat. Ay Yo Q),T.Jones,T.Jones & Friends II,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/d9/d5/a6/d9d5a6ce-b6cb-931e-c5a4-cb5e2af09ff4/mzaf_12487939128910287772.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.4615384615384615,0.0,0.0,SUCCESS
close,J. Cole,Love Yourz,J. Cole,2014 Forest Hills Drive,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/e1/29/3a/e1293a6f-2d84-da7b-35e3-9bb910f08a9b/mzaf_9577951752384160469.plus.aac.p.m4a,LOW_CONFIDENCE,0.4,1.0,1.0,0.0,SUCCESS
hunger.on.hillside,J. Cole & BAS,h u n g e r . o n . h i l l s i d e,J. Cole & Bas,The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/55/9b/56/559b56ae-f99d-8ec4-80a1-7d530b9c3f9a/mzaf_14896119641596428475.plus.aac.p.m4a,LOW_CONFIDENCE,0.7346938775510204,0.75,1.0,0.0,SUCCESS
let.go.my.hand,"""J. Cole, BAS & 6LACK""",l e t . g o . m y . h a n d,"J. Cole, Bas & 6LACK",The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/41/ef/17/41ef173e-1e3b-924b-d6e1-854907f96d3e/mzaf_4291594233200015671.plus.aac.p.m4a,LOW_CONFIDENCE,0.8,0.5454545454545454,1.0,0.0,SUCCESS
my.life,"""J. Cole, 21 Savage & Morray""",My Life,Mary J. Blige,My Life (Deluxe / Commentary Edition),Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/71/6c/db/716cdbb1-18ae-232d-1e01-5a0caefe819d/mzaf_2086870987072117939.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.4444444444444444,0.3333333333333333,0.0,SUCCESS
pride.is.the.devil,J. Cole & Lil Baby,Pride Is the Devil,Y Shadey,Pride Is the Devil - Single,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/c3/a0/65/c3a065ec-8b88-8bfd-bdd7-d4ee5d1bfbce/mzaf_15953762534670116171.plus.aac.p.m4a,LOW_CONFIDENCE,1.0,0.2857142857142857,0.0,0.0,SUCCESS
punchin'.the.clock,J. Cole,p u n c h i n ‘ . t h e . c l o c k,J. Cole,The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/14/88/97/148897a6-1eb7-0d76-8280-851df93bad11/mzaf_1065307302677880027.plus.aac.p.m4a,LOW_CONFIDENCE,0.7391304347826086,1.0,1.0,0.0,SUCCESS
sssS&M,Rihanna Featuring Britney Spears,,,,,,,,,,,NO_RESULTS
the.climb.back,J. Cole,t h e . c l i m b . b a c k,J. Cole,The Off-Season,Hip-Hop/Rap,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5c/de/71/5cde717c-03b0-37f3-deb0-b95a068cff8c/mzaf_13689699624913094241.plus.aac.p.m4a,LOW_CONFIDENCE,0.7567567567567568,1.0,1.0,0.0,SUCCESS
