preview_duration_sec,tempo_bpm,beat_confidence,rms_loudness,key,mode,key_strength,spectral_centroid_mean,spectral_rolloff_mean,danceability_score,not_danceable_score,valence,arousal,genre_1,genre_1_score,genre_2,genre_2_score,genre_3,genre_3_score,genre_4,genre_4_score,genre_5,genre_5_score,genre_family_blues,genre_family_brass_and_military,genre_family_children's,genre_family_classical,genre_family_electronic,genre_family_folk_world_and_country,genre_family_funk__soul,genre_family_hip_hop,genre_family_jazz,genre_family_latin,genre_family_non_music,genre_family_pop,genre_family_reggae,genre_family_rock,genre_family_stage_and_screen,audio_feature_error,preview_file
29.975510204081633,100.08536529541016,2.8321211338043213,0.3289400041103363,A,minor,0.900679349899292,3204.0837211490784,1851.10547328512,0.6608166,0.33918342,6.787789,5.952806,Rock---Alternative Rock,0.3195096,Rock---Punk,0.2789169,Rock---Pop Punk,0.17849442,Rock---Melodic Hardcore,0.16322039,Rock---Nu Metal,0.16091573,0.0011797891,3.1329666e-05,9.954338e-05,0.0002503101,0.08254991,0.035135247,0.004685314,0.031177368,0.0012207397,0.0019044087,0.0043452787,0.043051492,0.010417077,2.0424984,0.0037789585,,fall_out_boy__this_ain_t_a_scene_it_s_an_arms_race__1445734014.0.m4a
29.92907029478458,112.41619873046875,3.4110922813415527,0.22306109964847565,C,major,0.8742268085479736,2832.7299598871277,1186.0955668604652,0.86560583,0.13439421,5.1591964,6.2332044,Rock---Pop Rock,0.16725491,Rock---Alternative Rock,0.118071906,Pop---Novelty,0.11644042,Rock---Blues Rock,0.08189403,Blues---Modern Electric Blues,0.07933273,0.16833834,0.00029760454,0.05428954,0.0007035338,0.057057895,0.17395554,0.07984349,0.019283868,0.018285487,0.017314173,0.07349364,0.2744525,0.06689006,0.88643193,0.01603063,,jerrod_niemann__lover_lover__380055491.0.m4a
29.975510204081633,99.92874145507812,0.9128812551498413,0.2127753496170044,F,major,0.9214252233505249,3463.4103493232847,2119.3871843556503,0.9999996,4.3219427e-07,5.3654995,5.488782,Hip Hop---Cloud Rap,0.45466825,Hip Hop---Trap,0.4425628,Hip Hop---RnB/Swing,0.16677614,Hip Hop---Pop Rap,0.09783131,Latin---Reggaeton,0.09338327,0.0005542861,5.2657953e-05,5.297645e-05,5.868147e-05,0.09131784,0.0022644727,0.0546735,1.6188914,0.00049645343,0.09666054,0.0011808986,0.025111612,0.048205417,0.009961683,0.00086718716,,rod_wave__25__1773340059.0.m4a
29.975510204081633,107.14788818359375,3.786348342895508,0.28726664185523987,C#,major,0.7886531949043274,2732.343404456927,854.3615004595588,1.0,3.5277743e-08,5.7196627,5.472998,Funk / Soul---Contemporary R&B,0.15598412,Hip Hop---Trap,0.12951909,Hip Hop---Cloud Rap,0.10458375,Pop---K-pop,0.10122498,Electronic---Dance-pop,0.09388545,0.0008505063,2.2430926e-05,0.00068955944,8.0333986e-05,0.42892435,0.0062356805,0.26296443,0.37107533,0.0019400301,0.0888616,0.00045598182,0.2514292,0.03712304,0.010342642,0.002192499,,ariana_grande__thank_u_next__1450334169.0.m4a
29.92907029478458,90.03282165527344,1.858656644821167,0.30747702717781067,E,minor,0.8382251858711243,2437.4032704434653,1845.8462027616279,0.99263763,0.007362315,4.6825905,5.0545187,Hip Hop---Trap,0.2545118,Hip Hop---Cloud Rap,0.24275129,Hip Hop---Hardcore Hip-Hop,0.110200875,Hip Hop---Horrorcore,0.090019986,Hip Hop---Conscious,0.0868574,0.0029430657,4.1049283e-05,0.0013380921,0.00015826071,0.18710649,0.0033515503,0.015453962,1.3156648,0.0018881448,0.023391508,0.021220978,0.024040462,0.013211528,0.06823272,0.0008986082,,drake__0_to_100_the_catch_up__1496415688.0.m4a
29.975510204081633,139.97512817382812,2.3545267581939697,0.346608966588974,C,minor,0.5701654553413391,2268.888612209828,761.6120613027283,0.9999994,5.1322286e-07,4.0154147,5.5272794,Hip Hop---Trap,0.5549282,Hip Hop---Cloud Rap,0.2976262,Hip Hop---Grime,0.29499972,Electronic---Grime,0.12745094,Hip Hop---Pop Rap,0.112471655,0.00024516697,1.0210386e-05,9.253942e-05,3.4686862e-05,0.22223859,0.0008418483,0.017167,1.7732184,0.00055946107,0.0067781727,0.00038913143,0.017475296,0.0037051386,0.04466103,0.00065494893,,logic__44_more__1355219990.0.m4a
29.92907029478458,133.11013793945312,3.0852484703063965,0.3337685763835907,F,major,0.88822340965271,2166.7756938017615,784.0255950218024,0.9999928,7.25897e-06,5.989714,5.882679,Electronic---House,0.2907503,Electronic---Bleep,0.2737292,Electronic---Techno,0.2521739,Electronic---UK Garage,0.124898046,Hip Hop---Grime,0.10405181,0.00053124636,0.00017011177,0.0003107785,0.00021877183,1.6850656,0.0070909793,0.029658224,0.35514894,0.0024508424,0.016894232,0.0032966465,0.063241534,0.018584918,0.019686881,0.0010719092,,pinkpantheress_ice_spice__boy_s_a_liar_pt_2__1674065037.0.m4a
29.92907029478458,143.968017578125,2.6997122764587402,0.4290371537208557,E,minor,0.6745414137840271,3299.3865370639537,1033.3433639171512,0.9999998,2.5238265e-07,4.7869577,4.843761,Hip Hop---Gangsta,0.35356677,Hip Hop---Crunk,0.3162609,Hip Hop---Horrorcore,0.13818634,Hip Hop---Thug Rap,0.11449216,Hip Hop---Instrumental,0.057526,3.307317e-05,2.3051807e-06,1.0455787e-05,2.2932862e-05,0.1661302,0.00026443755,0.00448229,1.4811654,0.0002767371,0.003159382,0.00013606646,0.0013400735,0.0053156195,0.0034723128,0.002571934,,huey__pop_lock_drop_it__256901963.0.m4a
29.975510204081633,135.15089416503906,3.2423720359802246,0.34331244230270386,F,minor,0.9161579608917236,3939.066354568529,2419.3687037417762,1.0,2.6398614e-10,6.445107,5.1002884,Pop---K-pop,0.86312056,Electronic---Dance-pop,0.35434264,Pop---Bubblegum,0.30388016,Pop---Ballad,0.20600656,Funk / Soul---Contemporary R&B,0.17785588,0.00014133533,1.4287893e-06,5.7136782e-05,3.6130976e-05,0.60067016,0.00037068874,0.18276052,0.07184801,0.00047326865,0.0039850203,0.0009013466,1.4347882,0.002174212,0.009109509,0.0010379168,,britney_spears__3__686780582.0.m4a
29.975510204081633,152.23403930664062,1.8564236164093018,0.2558656334877014,A,major,0.9061222076416016,3083.341210946948,1830.7389297721556,0.3811122,0.6188878,5.2248573,5.146772,Pop---Ballad,0.3396547,Latin---Cumbia,0.24112836,Rock---Pop Rock,0.102526665,Pop---Vocal,0.09780933,Latin---Vallenato,0.08470838,0.0110992035,0.001182281,0.015527265,0.005278301,0.11176307,0.32746825,0.072355226,0.02327217,0.019064613,0.49589568,0.042981096,0.5760862,0.012899576,0.36355364,0.023178218,,carrie_underwood__jesus_take_the_wheel__214695747.0.m4a
